,price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15
13642,201000.0,3,1.0,22443,1.0,0.0,0.0,4,1220,0,1972,98001,47.2633,-122.245,1260
13643,479500.0,3,2.75,4637,2.0,0.0,0.0,3,2300,0,2008,98065,47.5216,-121.87799999999999,2420
13644,210000.0,2,1.0,4700,2.0,0.0,0.0,4,1520,0,1978,98092,47.3187,-122.182,1140
13645,445000.0,2,1.0,3225,1.0,0.0,0.0,3,960,480,1915,98103,47.6653,-122.338,1160
13646,265000.0,3,1.75,8148,1.0,0.0,0.0,3,1170,0,1952,98155,47.7479,-122.318,1200
13647,399000.0,3,1.75,8148,1.0,0.0,0.0,3,1170,0,1952,98155,47.7479,-122.318,1200
13648,785000.0,4,2.25,53357,2.0,0.0,0.0,4,3200,0,1972,98077,47.755,-122.035,2650
13650,360000.0,4,2.5,4557,2.0,0.0,0.0,3,2570,0,2009,98042,47.367,-122.115,2200
13651,655000.0,3,2.5,7916,2.0,0.0,0.0,3,2370,0,1990,98056,47.528,-122.171,2500
13652,449950.0,4,1.5,10150,1.5,0.0,0.0,4,1800,0,1958,98034,47.7325,-122.242,1630
13653,612000.0,5,2.5,7000,1.0,0.0,0.0,3,1290,1010,1975,98052,47.6875,-122.12200000000001,2080
13654,575000.0,3,2.5,33661,2.0,0.0,0.0,3,3240,0,2001,98059,47.4785,-122.095,1870
13655,557000.0,3,2.5,18241,1.0,0.0,0.0,3,960,1320,1995,98011,47.7453,-122.213,3100
13656,375000.0,4,1.75,12500,1.0,0.0,1.0,5,1030,840,1943,98056,47.511,-122.197,2060
13657,369000.0,3,2.25,99752,1.0,0.0,0.0,4,1820,0,1969,98092,47.2838,-122.006,1850
13658,330000.0,5,2.75,6282,1.0,0.0,0.0,4,1290,1100,1966,98118,47.5149,-122.26299999999999,1690
13659,1030000.0,4,1.75,6708,1.0,0.0,3.0,3,1410,700,1941,98105,47.67,-122.274,2140
13660,550000.0,2,1.0,4800,1.0,0.0,0.0,4,980,0,1910,98103,47.6569,-122.348,1570
13661,338000.0,3,1.75,7710,1.0,0.0,0.0,4,1250,0,1947,98155,47.7623,-122.31700000000001,1340
13662,1900000.0,4,2.5,13351,2.0,0.0,2.0,5,3680,0,1946,98004,47.6154,-122.214,3410
13663,235000.0,3,1.0,8163,1.0,0.0,0.0,3,1230,1000,1966,98118,47.5215,-122.275,2380
13664,349950.0,1,1.0,9300,1.5,0.0,0.0,4,1230,0,1918,98133,47.7055,-122.348,1190
13665,300000.0,5,2.5,10350,1.5,0.0,0.0,5,2093,0,1963,98058,47.4495,-122.17,1520
13666,431000.0,3,1.75,12865,1.0,0.0,0.0,5,1660,0,1967,98056,47.5375,-122.175,1610
13667,280000.0,5,2.5,20750,1.0,0.0,0.0,4,1100,530,1975,98042,47.3657,-122.113,1630
13668,295000.0,4,2.5,7209,2.0,0.0,0.0,3,1677,0,2011,98023,47.2957,-122.35700000000001,2236
13669,445000.0,4,2.5,6383,2.0,0.0,0.0,3,2990,0,2003,98038,47.3499,-122.027,2640
13670,550000.0,5,1.0,262231,1.5,0.0,0.0,3,2150,0,1900,98065,47.5519,-121.803,1460
13671,515000.0,4,2.5,15067,2.0,0.0,0.0,3,2890,0,2003,98024,47.5666,-121.90700000000001,3090
13672,555000.0,3,2.5,158558,1.0,0.0,0.0,4,3050,0,1987,98055,47.4326,-122.208,2960
13673,265000.0,3,2.5,2500,2.0,0.0,0.0,3,1410,0,2006,98146,47.5132,-122.35799999999999,1290
13674,597000.0,4,2.5,2432,2.0,0.0,0.0,5,1520,760,1921,98103,47.6605,-122.355,1690
13675,661000.0,2,1.0,5800,1.0,0.0,0.0,4,1260,0,1939,98199,47.6501,-122.40899999999999,1830
13676,362764.0,3,2.0,4350,2.0,0.0,0.0,3,1460,0,2008,98053,47.69600000000001,-122.02600000000001,1740
13677,427000.0,4,2.5,14000,1.0,0.0,0.0,3,1310,290,1950,98125,47.7258,-122.32600000000001,1600
13678,405000.0,3,1.75,8531,1.0,0.0,0.0,3,2020,0,1965,98011,47.7691,-122.199,1950
13679,157000.0,3,1.5,11530,1.0,0.0,0.0,3,1170,0,1960,98198,47.4211,-122.29,1550
13680,246500.0,3,1.5,11530,1.0,0.0,0.0,3,1170,0,1960,98198,47.4211,-122.29,1550
13681,386500.0,2,1.5,11071,1.0,0.0,0.0,3,850,430,1984,98074,47.6351,-122.03299999999999,1280
13682,300000.0,4,2.5,15508,2.0,0.0,0.0,3,2680,0,1999,98023,47.3025,-122.39,1960
13683,240000.0,3,1.75,8571,1.0,0.0,0.0,3,1270,500,1978,98023,47.3109,-122.339,2120
13684,818500.0,5,3.5,12957,2.0,0.0,1.0,3,3110,1680,2005,98006,47.5469,-122.194,2620
13685,249000.0,3,1.75,8500,1.0,0.0,0.0,4,1300,0,1964,98022,47.208999999999996,-122.005,1410
13686,580000.0,4,2.25,7700,1.0,0.0,0.0,3,1700,910,1977,98027,47.5659,-122.089,2260
13688,333000.0,4,2.5,7366,2.0,0.0,0.0,3,2100,0,1997,98042,47.3703,-122.10700000000001,2060
13689,230000.0,2,2.0,7605,1.0,0.0,0.0,3,1340,0,1992,98022,47.1936,-121.98100000000001,1670
13690,360500.0,3,1.0,6180,1.0,0.0,3.0,3,970,0,1974,98118,47.5658,-122.291,1120
13691,265000.0,3,1.75,7200,1.0,0.0,0.0,3,1270,930,1962,98032,47.3745,-122.27600000000001,1800
13692,490000.0,2,1.0,5000,1.0,0.0,0.0,3,990,0,1941,98116,47.5666,-122.40299999999999,2250
13693,600000.0,2,1.75,5000,1.0,0.0,0.0,2,880,300,1925,98107,47.6749,-122.398,1470
13694,307500.0,3,1.0,6530,1.0,0.0,0.0,3,980,0,1969,98034,47.7133,-122.213,1220
13695,670000.0,4,2.25,9636,1.0,0.0,0.0,3,1660,710,1976,98033,47.6497,-122.194,2350
13696,247200.0,3,1.5,10583,1.5,0.0,0.0,4,1910,0,1922,98002,47.2782,-122.212,1770
13697,2600000.0,4,4.5,12195,2.0,1.0,4.0,3,3400,1870,1979,98027,47.5696,-122.09,3390
13698,440000.0,3,1.75,8400,1.0,0.0,0.0,4,1430,0,1961,98008,47.6073,-122.12700000000001,1570
13699,700000.0,4,2.5,7694,2.0,0.0,0.0,3,2490,0,1987,98029,47.567,-122.016,2140
13700,756100.0,4,2.0,8317,1.5,0.0,0.0,4,2000,0,1917,98126,47.5394,-122.37899999999999,1390
13701,555000.0,4,2.75,19275,1.0,0.0,0.0,3,1620,980,1978,98006,47.5523,-122.162,2230
13702,830000.0,5,3.5,3750,2.0,0.0,2.0,3,2270,610,2001,98144,47.5905,-122.292,2060
13703,180000.0,3,1.0,8863,1.0,0.0,0.0,4,1010,0,1990,98022,47.1955,-121.999,1090
13704,775000.0,5,3.5,5600,2.0,0.0,0.0,3,2670,620,2004,98052,47.7056,-122.119,3130
13705,220000.0,4,1.75,18400,1.5,0.0,0.0,4,1530,0,1938,98002,47.32899999999999,-122.219,1620
13706,650000.0,4,2.75,15810,1.0,0.0,0.0,4,1620,400,1967,98005,47.5921,-122.155,2210
13707,410000.0,3,1.75,9975,1.0,0.0,0.0,4,1340,0,1961,98033,47.7012,-122.169,1340
13708,339995.0,4,2.5,5367,2.0,0.0,0.0,3,2180,0,2000,98038,47.3775,-122.022,2180
13709,1160000.0,5,1.75,9680,1.0,0.0,4.0,5,1440,1430,1966,98008,47.6122,-122.111,2940
13710,440000.0,3,2.75,9697,2.0,0.0,0.0,4,1330,740,1929,98188,47.4327,-122.28299999999999,2000
13711,275000.0,2,1.75,7080,1.0,0.0,0.0,3,930,0,1923,98106,47.5224,-122.36,1100
13712,766000.0,3,2.5,9822,2.0,0.0,0.0,3,2270,0,1988,98052,47.6685,-122.137,2790
13713,231500.0,3,2.25,7900,1.0,0.0,0.0,4,1130,500,1973,98023,47.3076,-122.37700000000001,1630
13714,472000.0,3,2.0,89298,2.0,0.0,0.0,3,2770,0,2004,98045,47.4291,-121.84200000000001,2040
13716,265000.0,4,1.75,8390,1.0,0.0,0.0,3,1140,830,1955,98178,47.4861,-122.251,1710
13717,325000.0,2,1.0,6000,1.0,0.0,0.0,3,790,0,1948,98118,47.5543,-122.273,960
13718,364500.0,3,1.75,8424,1.0,0.0,0.0,5,1040,700,1954,98133,47.7508,-122.352,1370
13719,322500.0,2,1.0,8184,1.0,0.0,0.0,3,1130,0,1947,98155,47.7473,-122.32,1010
13720,338900.0,3,1.75,4000,1.0,0.0,0.0,3,1040,140,1929,98118,47.5226,-122.28399999999999,1430
13721,910000.0,5,2.5,4000,2.0,0.0,0.0,3,2350,0,1993,98112,47.6265,-122.296,1840
13722,1020000.0,5,2.5,4000,2.0,0.0,0.0,3,2350,0,1993,98112,47.6265,-122.296,1840
13723,459950.0,3,1.75,6869,1.0,0.0,2.0,5,1100,750,1919,98166,47.4648,-122.363,1850
13724,584950.0,4,3.0,6224,1.5,0.0,0.0,3,3220,0,2009,98059,47.4813,-122.12899999999999,2950
13725,252000.0,3,1.75,11313,1.0,0.0,0.0,3,1520,530,1987,98023,47.2837,-122.35799999999999,1620
13726,270000.0,3,2.5,8470,1.0,0.0,0.0,3,1190,240,1992,98022,47.1943,-121.991,1670
13728,775000.0,3,1.75,12350,1.0,0.0,4.0,4,1530,1990,1960,98116,47.5837,-122.382,2140
13729,325000.0,3,2.5,8120,2.0,0.0,0.0,3,2260,0,2004,98023,47.2924,-122.35700000000001,2250
13730,810000.0,5,3.25,6422,2.0,0.0,0.0,3,3290,0,2012,98074,47.5933,-122.061,3210
13731,409000.0,2,2.25,2128,2.0,0.0,0.0,4,1640,0,1974,98028,47.753,-122.25200000000001,1640
13732,400000.0,4,1.75,5340,1.0,0.0,0.0,3,1130,450,1947,98144,47.6003,-122.306,830
13733,530000.0,4,2.25,8270,2.0,0.0,0.0,5,1940,0,1962,98133,47.7567,-122.333,1800
13734,580000.0,3,2.25,8506,2.0,0.0,0.0,3,1580,0,1987,98033,47.68600000000001,-122.185,2253
13735,491300.0,3,1.75,11340,1.0,0.0,1.0,4,1300,450,1987,98074,47.6099,-122.05799999999999,2310
13736,272000.0,4,2.75,7350,1.0,0.0,0.0,4,1200,610,1980,98030,47.3703,-122.171,1750
13737,599950.0,3,2.5,106722,1.0,0.0,4.0,3,1970,0,1985,98022,47.2498,-122.00299999999999,2910
13738,464000.0,3,2.5,5146,2.0,0.0,0.0,3,1770,0,1992,98029,47.5704,-121.999,1870
13739,471001.0,3,1.75,6000,1.0,0.0,0.0,5,900,900,1905,98103,47.6867,-122.34899999999999,1800
13740,230000.0,3,1.5,11616,1.0,0.0,0.0,3,1100,400,1980,98031,47.4062,-122.17399999999999,1830
13741,358000.0,3,1.0,6695,1.0,0.0,0.0,4,940,0,1959,98008,47.6195,-122.12,1230
13742,510000.0,3,2.25,6183,1.0,0.0,0.0,3,1210,1130,1929,98115,47.6979,-122.31,1970
13743,86500.0,3,1.0,9480,1.0,0.0,0.0,3,840,0,1960,98023,47.3277,-122.34100000000001,840
13744,199950.0,3,1.0,9480,1.0,0.0,0.0,3,840,0,1960,98023,47.3277,-122.34100000000001,840
13746,850000.0,3,2.75,3680,2.0,0.0,0.0,4,2190,990,1918,98126,47.577,-122.38,2000
13747,542000.0,4,2.5,3440,1.5,0.0,0.0,4,1480,540,1928,98117,47.6885,-122.376,1520
13748,102500.0,2,1.0,4320,1.0,0.0,0.0,3,820,0,1937,98106,47.513999999999996,-122.359,780
13749,718000.0,3,1.75,136290,1.0,0.0,0.0,3,2810,1250,1995,98045,47.4843,-121.719,1300
13750,625000.0,4,2.25,22194,1.0,0.0,0.0,4,2180,480,1977,98008,47.6142,-122.10700000000001,2660
13751,350000.0,3,1.0,11244,1.0,0.0,0.0,4,1010,0,1947,98155,47.7467,-122.321,1220
13752,216000.0,2,1.0,5120,1.0,0.0,0.0,3,710,0,1918,98106,47.5224,-122.35700000000001,1150
13753,340000.0,3,1.0,7228,1.5,0.0,0.0,3,980,0,1946,98133,47.7294,-122.353,1070
13754,505000.0,3,1.0,5400,1.5,0.0,0.0,3,1100,0,1908,98199,47.6604,-122.396,1770
13755,372000.0,5,2.5,6010,2.0,0.0,0.0,3,2840,0,2003,98001,47.3161,-122.27,2740
13756,263850.0,4,2.25,7524,2.0,0.0,0.0,4,2300,0,1978,98023,47.313,-122.38799999999999,2270
13757,1350000.0,4,3.25,20388,2.0,0.0,4.0,4,5370,0,1990,98198,47.405,-122.331,2770
13758,325000.0,4,2.5,9899,2.0,0.0,0.0,3,2280,0,1987,98058,47.46100000000001,-122.148,1970
13759,289000.0,2,1.0,7740,1.0,0.0,0.0,3,890,120,1924,98106,47.5323,-122.355,1030
13760,364000.0,3,2.25,6600,1.0,0.0,0.0,3,1160,260,1987,98028,47.77,-122.265,1920
13761,610000.0,4,2.5,8800,1.0,0.0,0.0,5,1250,850,1980,98033,47.6909,-122.186,2100
13762,531500.0,4,2.75,49765,1.0,0.0,0.0,4,3110,0,1958,98010,47.3343,-122.044,1880
13763,402500.0,3,2.25,9540,2.0,0.0,0.0,3,2160,0,1979,98028,47.7668,-122.243,1720
13764,375000.0,2,1.0,6250,1.0,0.0,0.0,4,820,0,1922,98136,47.5479,-122.384,1300
13765,537500.0,5,2.5,9108,1.0,0.0,0.0,5,2170,2170,1979,98118,47.5384,-122.27600000000001,2030
13766,375000.0,3,1.75,9066,1.0,0.0,0.0,3,1440,660,1962,98188,47.4294,-122.292,2000
13767,293550.0,4,1.75,8840,1.0,0.0,0.0,4,910,340,1979,98198,47.4138,-122.31700000000001,1410
13768,585000.0,6,3.0,43787,2.0,0.0,0.0,3,2700,1170,1976,98077,47.7642,-122.098,2600
13769,225000.0,2,2.5,2693,2.0,0.0,0.0,3,1360,0,2003,98038,47.3492,-122.025,1360
13770,185000.0,4,1.0,8684,1.5,0.0,0.0,3,1400,0,1957,98146,47.4887,-122.344,1520
13771,402000.0,3,1.5,7375,1.0,0.0,0.0,3,1010,440,1968,98034,47.7212,-122.179,1350
13772,585000.0,5,1.75,16617,1.0,0.0,0.0,3,960,920,1963,98007,47.6003,-122.132,1720
13773,549000.0,2,2.5,953,3.0,0.0,0.0,3,1380,0,2006,98103,47.6654,-122.355,1430
13774,1810000.0,3,2.25,15626,1.5,0.0,0.0,4,2510,400,1923,98199,47.6534,-122.412,2370
13775,345000.0,3,1.75,10529,1.0,0.0,0.0,3,1380,0,1967,98034,47.7119,-122.23299999999999,1670
13776,302500.0,3,2.25,11985,1.0,0.0,0.0,4,1790,1310,1963,98198,47.3825,-122.31,1770
13777,218500.0,4,1.75,25500,1.0,0.0,0.0,4,1400,0,1964,98042,47.36,-122.164,2170
13778,705000.0,2,2.0,6840,1.5,0.0,0.0,5,1650,0,1916,98103,47.6512,-122.338,1700
13779,191000.0,3,1.0,5525,1.0,0.0,0.0,5,840,0,1969,98042,47.3607,-122.085,920
13780,695000.0,3,2.5,45254,2.0,0.0,0.0,3,2550,0,2001,98053,47.6498,-121.964,2190
13781,350000.0,2,2.75,11770,2.0,0.0,0.0,3,1630,1190,1947,98168,47.5102,-122.324,1690
13782,480000.0,3,1.75,4080,1.0,0.0,0.0,4,1130,580,1979,98136,47.5563,-122.39200000000001,1200
13783,220000.0,3,1.0,5200,1.0,0.0,0.0,4,820,0,1977,98042,47.363,-122.094,1120
13784,535000.0,4,2.25,33578,2.0,0.0,0.0,3,2620,0,1977,98075,47.5921,-122.01299999999999,2520
13785,1000000.0,2,1.75,23400,1.0,0.0,4.0,3,2430,0,1951,98177,47.7616,-122.37200000000001,3150
13786,592000.0,3,1.75,7424,1.0,0.0,0.0,5,1560,0,1940,98117,47.6981,-122.374,1370
13787,775000.0,4,2.5,6826,2.0,0.0,0.0,3,3060,0,2004,98052,47.7006,-122.11200000000001,3110
13788,320000.0,3,2.5,4584,2.0,0.0,0.0,3,1680,0,2003,98056,47.4794,-122.182,2160
13789,760000.0,3,3.25,15022,2.0,0.0,0.0,3,3320,0,1989,98166,47.428999999999995,-122.34100000000001,3430
13790,640000.0,3,2.5,8315,2.0,0.0,0.0,4,2390,0,1990,98074,47.6271,-122.02799999999999,2370
13791,253200.0,3,1.0,5840,1.0,0.0,0.0,4,1360,0,1953,98056,47.4945,-122.166,1250
13792,228000.0,2,1.0,9236,1.0,0.0,0.0,3,1800,0,1954,98030,47.3792,-122.198,1730
13793,325000.0,3,1.0,9525,1.0,0.0,0.0,4,1160,0,1968,98077,47.7431,-122.073,1160
13794,530000.0,4,3.25,35654,2.0,0.0,0.0,3,2760,1400,1973,98027,47.4683,-122.008,2500
13795,300000.0,4,2.25,3200,2.0,0.0,0.0,3,1660,0,2011,98038,47.3666,-122.01899999999999,1960
13796,418000.0,3,2.0,6030,1.5,0.0,0.0,4,1410,0,1930,98103,47.6994,-122.34700000000001,1410
13797,415000.0,4,1.75,9625,1.0,0.0,4.0,3,1180,1050,1955,98178,47.508,-122.244,2300
13798,384000.0,3,2.5,4000,2.0,0.0,0.0,3,1700,0,2003,98065,47.5327,-121.87100000000001,1700
13799,325000.0,3,2.5,8337,2.0,0.0,0.0,3,2070,0,1997,98030,47.3658,-122.176,2030
13800,600000.0,3,1.75,12682,1.0,0.0,2.0,3,2300,0,1955,98028,47.7588,-122.27,2720
13801,760000.0,4,2.25,9690,1.0,0.0,0.0,4,1940,1100,1978,98005,47.5923,-122.169,2430
13802,168000.0,2,1.5,3568,1.5,0.0,0.0,4,1220,0,1976,98198,47.3804,-122.318,1180
13803,405000.0,3,1.0,3960,1.0,0.0,0.0,3,960,0,1943,98199,47.6465,-122.404,1550
13804,479000.0,3,1.0,10094,1.0,0.0,0.0,4,1480,0,1956,98007,47.5942,-122.13600000000001,1430
13805,549000.0,3,2.0,5130,1.0,0.0,0.0,5,1150,410,1915,98103,47.6913,-122.333,1560
13806,215000.0,3,1.5,33600,1.0,0.0,0.0,3,1100,0,1967,98001,47.3185,-122.29,1570
13807,550000.0,2,1.5,5750,1.0,0.0,2.0,3,900,0,1940,98116,47.5623,-122.384,1300
13808,389000.0,4,1.75,7700,1.5,0.0,0.0,4,1500,900,1927,98133,47.7125,-122.33200000000001,1530
13809,447500.0,3,2.5,15024,2.0,0.0,0.0,3,2320,0,1990,98045,47.4829,-121.766,2300
13810,540000.0,5,3.0,5590,1.0,0.0,0.0,3,1580,990,2009,98034,47.7271,-122.228,2020
13811,273500.0,4,2.75,9638,1.0,0.0,0.0,2,1300,0,1983,98042,47.3683,-122.109,1670
13812,257000.0,5,2.75,10148,2.0,0.0,0.0,3,2930,0,2002,98059,47.4887,-122.145,2930
13813,199000.0,2,1.0,7200,1.0,0.0,0.0,5,720,0,1943,98058,47.4763,-122.177,970
13814,339100.0,4,2.5,10655,2.0,0.0,0.0,3,2350,0,1992,98092,47.3284,-122.171,2210
13815,435000.0,4,2.5,7590,2.0,0.0,0.0,3,2940,0,1991,98058,47.4341,-122.16,2550
13816,400000.0,3,2.5,3000,1.0,0.0,0.0,4,1010,1010,1910,98118,47.5621,-122.291,1670
13817,356000.0,2,1.0,365904,1.0,0.0,0.0,3,1010,420,1991,98065,47.51300000000001,-121.85700000000001,2300
13818,395000.0,3,1.0,6951,1.0,0.0,0.0,4,950,0,1950,98125,47.7263,-122.3,1410
13819,575000.0,2,1.0,4320,1.0,0.0,0.0,4,850,400,1911,98103,47.6549,-122.352,1520
13820,515000.0,3,1.75,5120,1.5,0.0,0.0,4,1300,0,1925,98116,47.5589,-122.39399999999999,1090
13821,618250.0,4,3.25,3360,1.5,0.0,0.0,4,1550,970,1931,98115,47.6801,-122.315,1730
13822,245000.0,3,1.5,7125,2.0,0.0,0.0,3,1330,0,1968,98034,47.7308,-122.194,1570
13823,690000.0,3,2.75,3240,1.5,0.0,0.0,3,1890,590,1929,98112,47.6399,-122.311,2160
13824,465000.0,5,2.25,10010,1.0,0.0,0.0,3,1510,1510,1959,98027,47.5249,-122.044,1760
13825,280000.0,3,1.75,8240,1.0,0.0,0.0,4,1240,530,1978,98023,47.3066,-122.37799999999999,2060
13826,285000.0,3,1.75,6533,1.0,0.0,0.0,3,1230,700,1960,98055,47.4883,-122.221,2030
13827,320000.0,3,2.25,7047,2.0,0.0,0.0,3,1650,0,1994,98038,47.3826,-122.027,2010
13828,355000.0,4,3.0,9601,2.0,0.0,0.0,4,2130,450,1992,98070,47.3726,-122.43299999999999,1900
13829,670000.0,3,2.0,10078,1.5,0.0,0.0,3,2570,0,1965,98008,47.6275,-122.12,2660
13830,550000.0,1,1.0,7560,1.0,0.0,0.0,3,1440,1440,1925,98126,47.537,-122.375,1400
13831,765000.0,4,2.75,4500,1.5,0.0,0.0,5,1860,800,1909,98103,47.6864,-122.34700000000001,1830
13832,430000.0,3,1.0,5225,1.5,0.0,0.0,3,1260,300,1927,98118,47.5554,-122.279,1560
13833,950000.0,3,2.5,8448,2.0,0.0,2.0,3,3080,0,2000,98199,47.6469,-122.389,2500
13834,525000.0,4,1.75,7200,1.0,0.0,0.0,4,1270,1270,1947,98118,47.5579,-122.271,1650
13835,300000.0,6,2.5,8163,1.0,0.0,0.0,3,1580,1500,1985,98030,47.3859,-122.221,1850
13836,345000.0,3,2.75,7258,2.0,0.0,0.0,3,2190,0,2000,98003,47.3486,-122.301,2190
13837,838000.0,3,3.75,150945,2.0,0.0,0.0,3,2930,0,1972,98058,47.4658,-122.115,2070
13839,390000.0,3,1.75,98445,2.0,0.0,0.0,3,2160,0,1978,98042,47.35,-122.162,2004
13840,1150000.0,3,2.0,18815,2.0,0.0,0.0,5,2110,0,1979,98075,47.5836,-122.042,2690
13841,295000.0,4,2.25,5720,2.0,0.0,0.0,3,1830,0,2003,98030,47.3604,-122.179,1960
13842,775000.0,4,4.0,7650,2.0,0.0,0.0,3,2530,650,1920,98115,47.6887,-122.319,2000
13843,380000.0,3,2.5,6047,2.0,0.0,0.0,3,1880,0,1993,98038,47.3722,-122.044,2120
13844,550000.0,3,1.0,8180,1.0,0.0,0.0,3,1140,0,1959,98005,47.5851,-122.17200000000001,1510
13845,199900.0,5,1.75,11232,1.0,0.0,0.0,3,1798,0,1967,98001,47.3266,-122.291,1300
13846,329900.0,3,1.75,5209,1.5,0.0,0.0,5,1670,0,1908,98118,47.5362,-122.271,1990
13847,898000.0,3,2.25,11060,1.0,0.0,0.0,3,2580,0,1964,98005,47.6113,-122.164,2580
13848,875000.0,4,2.25,12384,1.0,0.0,2.0,5,1860,1860,1970,98075,47.5836,-122.074,3180
13849,375000.0,4,2.5,7956,2.0,0.0,0.0,3,2790,0,2005,98198,47.3681,-122.31,1660
13850,365000.0,3,2.5,5091,2.0,0.0,0.0,3,2190,0,2004,98038,47.3506,-122.039,2200
13851,530000.0,4,2.75,2850,1.5,0.0,0.0,4,1540,740,1930,98115,47.6871,-122.307,1680
13852,225500.0,3,1.0,5200,1.0,0.0,0.0,4,1100,0,1969,98042,47.3643,-122.081,920
13853,318000.0,4,2.25,7000,1.0,0.0,0.0,3,1680,500,1969,98055,47.4651,-122.19200000000001,2000
13854,910000.0,4,2.5,9798,2.0,0.0,0.0,4,2770,0,1986,98027,47.562,-122.081,3040
13855,207000.0,3,1.0,18730,1.0,0.0,0.0,4,1280,700,1943,98001,47.3221,-122.28200000000001,1356
13856,1890000.0,5,3.5,17935,2.0,0.0,0.0,3,4180,0,2004,98004,47.5873,-122.20200000000001,2950
13857,624500.0,6,3.0,31920,1.0,0.0,0.0,4,1670,1360,1980,98075,47.575,-122.03299999999999,2890
13858,640000.0,3,2.5,1553,2.5,0.0,0.0,3,1690,0,2007,98199,47.6443,-122.385,1910
13859,500000.0,3,2.0,65340,2.0,0.0,0.0,3,1990,0,1986,98027,47.4726,-121.99,2120
13860,390000.0,5,1.75,8970,1.0,0.0,0.0,4,1500,750,1966,98034,47.7217,-122.18799999999999,1940
13861,284000.0,3,2.25,2050,1.5,0.0,0.0,3,1550,530,2003,98042,47.4199,-122.15700000000001,2080
13862,620000.0,3,2.0,41343,1.0,0.0,0.0,4,2460,0,1988,98027,47.5142,-122.021,2500
13863,306000.0,3,2.5,5702,2.0,0.0,0.0,3,2588,0,2008,98042,47.3453,-122.15100000000001,2403
13864,495000.0,4,1.75,12039,1.0,0.0,0.0,3,1910,660,1978,98074,47.62600000000001,-122.04799999999999,2200
13865,499950.0,3,2.5,12753,2.0,0.0,0.0,3,2370,0,2001,98019,47.7359,-121.984,2280
13866,330000.0,3,1.0,10563,1.0,0.0,0.0,3,1070,0,1969,98072,47.7687,-122.166,1840
13867,665000.0,3,2.0,5820,1.5,0.0,0.0,5,1150,790,1944,98107,47.6638,-122.36200000000001,990
13868,850000.0,3,2.5,2387,2.0,0.0,0.0,3,1830,820,1920,98119,47.6315,-122.36200000000001,1870
13869,599950.0,4,2.5,6318,2.0,0.0,0.0,4,2290,0,1988,98029,47.57,-122.02,2150
13870,360000.0,4,2.5,9143,2.0,0.0,0.0,3,2050,0,1992,98166,47.4597,-122.355,1510
13871,699000.0,3,2.5,5497,2.0,0.0,0.0,3,2680,0,2001,98052,47.7043,-122.12799999999999,2780
13872,475000.0,3,1.75,8100,1.0,0.0,0.0,5,760,760,1945,98117,47.6966,-122.375,1040
13873,575000.0,3,2.0,435600,2.0,0.0,0.0,3,2690,0,1992,98070,47.3477,-122.51899999999999,1700
13874,345000.0,2,1.5,844,2.0,0.0,0.0,3,990,190,2005,98144,47.5998,-122.3,1170
13875,367950.0,4,2.5,9500,2.0,0.0,0.0,3,3030,0,1989,98001,47.3511,-122.287,2650
13876,374500.0,3,2.25,11400,2.0,0.0,0.0,3,1400,0,1984,98028,47.7428,-122.23100000000001,2180
13877,607500.0,4,2.5,8100,2.0,0.0,0.0,3,3000,0,1992,98125,47.7151,-122.305,1550
13878,374000.0,3,1.0,9800,1.0,0.0,0.0,4,1200,0,1971,98072,47.7412,-122.109,1220
13879,390000.0,3,1.0,6947,1.0,0.0,0.0,3,1000,0,1947,98125,47.7142,-122.319,1000
13880,705000.0,4,3.25,5339,2.5,0.0,0.0,3,2740,0,2004,98103,47.6706,-122.35600000000001,1770
13881,467000.0,3,2.5,4978,2.0,0.0,0.0,3,1990,0,2004,98065,47.5323,-121.85600000000001,2650
13882,243500.0,3,3.0,7794,1.0,0.0,0.0,3,2110,0,1981,98198,47.4005,-122.29299999999999,1330
13883,593000.0,3,2.75,1850,2.0,0.0,0.0,3,1690,140,2011,98027,47.5307,-122.074,2310
13884,223000.0,3,1.0,7980,1.0,0.0,0.0,3,940,0,1961,98146,47.5107,-122.345,1050
13885,574000.0,4,2.5,10179,2.0,0.0,2.0,3,2980,0,2003,98038,47.3895,-122.03299999999999,2980
13886,400000.0,3,2.0,11305,1.0,0.0,0.0,3,1130,1130,1986,98055,47.4544,-122.204,2080
13887,772000.0,4,2.75,70131,1.0,0.0,0.0,4,1750,1720,1962,98005,47.6339,-122.18,2950
13888,593777.0,3,1.75,10450,1.0,0.0,0.0,4,1510,0,1964,98052,47.684,-122.113,1310
13889,539500.0,4,3.5,5722,2.0,0.0,0.0,4,2040,670,1997,98108,47.5591,-122.302,2500
13890,550000.0,3,2.5,2625,2.0,0.0,0.0,3,2080,0,2006,98029,47.5469,-121.99700000000001,1760
13891,265000.0,2,2.0,10856,1.0,0.0,0.0,3,1260,600,1952,98178,47.4989,-122.265,1250
13892,428000.0,3,1.75,9350,1.0,0.0,0.0,3,1280,840,1979,98072,47.7562,-122.145,2200
13893,505000.0,3,2.0,8375,1.0,0.0,0.0,5,1110,0,1951,98115,47.6978,-122.29700000000001,1410
13895,230000.0,3,1.75,15344,1.0,0.0,0.0,3,1520,0,1968,98023,47.3308,-122.365,2270
